SITENAME,CITY,ADDRESS,UTMZONE,UTMEASTING,UTMNORTH,Latitude,Longitude,MPCA_SITE_ID,AQS_Site_ID,date,wd,ws,ReportName,Parameter,DetectionLimit,Pollutant,Result,Censored
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12112,0.0034788661717325,Chromium (TSP),0.0206232,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12126,0.00508018771653666,Iron (TSP),10.547723,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12132,0.0040198860031169,Manganese (TSP),0.2170565,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12136,0.00326225496382563,Nickel (TSP),0.0167329,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12154,0.00225542438175725,Selenium (TSP),0.0023819,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,12167,0.00621044735863849,Zinc (TSP),0.6509273,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-23,167.6949949312446,7.539803190926018,Pacific Street,14129,0.00108941706019207,Lead (TSP) LC,0.0756454,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12102,8.69460046448816e-4,Antimony (TSP),0.0033298,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12107,0.00792449352926223,Barium (TSP),0.0601356,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12112,0.0034788661717325,Chromium (TSP),0.0174797,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12126,0.00508018771653666,Iron (TSP),7.9816885,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12132,0.0040198860031169,Manganese (TSP),0.1342234,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12136,0.00326225496382563,Nickel (TSP),0.0139158,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,12167,0.00621044735863849,Zinc (TSP),0.4848782,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-07-29,253.60140786041552,15.648750330838316,Pacific Street,14129,0.00108941706019207,Lead (TSP) LC,0.051699,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12102,8.69460046448816e-4,Antimony (TSP),0.0058963,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12107,0.00792449352926223,Barium (TSP),0.1362858,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12112,0.0034788661717325,Chromium (TSP),0.0335453,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12126,0.00508018771653666,Iron (TSP),18.016992,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12132,0.0040198860031169,Manganese (TSP),0.2839779,FALSE
Pacific Street,Minneapolis,2710 N Pacific St,15,478168,4983909,45.008257,-93.277009,910,27-053-0910,2015-08-04,282.90909396162414,6.328811854385265,Pacific Street,12136,0.00326225496382563,Nickel (TSP),0.0251768,FALSE
